x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-66.81666667,54.8,6098,SCHEFFERVILLE A,QC,QUEBEC,CAN,544800000,-664900000,EST,521.8,7117825,YKL,,N/A,C,1,4,,,1/1/1948 0:00,1/21/2010 14:00,1/1/1953 7:00,1/21/2010 14:00,8/1/1948 0:00,1/20/2010 0:00,1/1/1948 0:00,12/1/1993 0:00,Y,N,Y
-71.50361111,46.90277778,5293,VALCARTIER A,QC,QUEBEC,CAN,465410000,-713013000,EST,167.6,7018574,YOY,71716,N/A,G,1,8,DND,Department of National Defence,1/1/1978 0:00,6/7/2022 12:30,7/5/1978 5:00,6/7/2022 12:30,2/1/1978 0:00,4/30/1981 0:00,1/1/1978 0:00,12/1/1981 0:00,Y,N,Y
-79.21666667,43.25,7790,PORT WELLER (AUT),ON,ONTARIO,CAN,431500000,-791300000,EST,79,6136699,WWZ,71432,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/2/1992 0:00,6/7/2022 12:30,9/30/1993 19:00,6/7/2022 12:30,12/2/1992 0:00,6/7/2022 0:00,10/1/2003 0:00,12/1/2006 0:00,Y,N,Y
-79.24694444,56.53583333,8274,SANIKILUAQ A,NU,NUNAVUT,CAN,563209000,-791449000,EST,33.5,2303667,YSK,,N/A,,,,,,1/4/1988 8:00,12/3/2014 18:00,1/4/1988 8:00,12/3/2014 18:00,,,,,N,N,Y
-81.48333333,45.96666667,8997,KILLARNEY (AUT),ON,ONTARIO,CAN,455800000,-812900000,EST,196.3,605DJ25,WBE,71460,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/2/1992 0:00,6/7/2022 12:30,2/1/1994 2:00,6/7/2022 12:30,12/2/1992 0:00,6/7/2022 0:00,,,Y,N,Y
-78.07694444,58.47194444,10204,INUKJUAK A,QC,QUEBEC,CAN,582819000,-780437000,EST,26.2,7103283,YPH,,N/A,,,,,,10/28/1992 8:00,9/8/2014 15:00,10/28/1992 8:00,9/8/2014 15:00,3/1/1994 0:00,7/24/2008 0:00,,,Y,N,Y
-112.7675,49.695,2265,LETHBRIDGE CDA,AB,ALBERTA,CAN,494142000,-1124603000,MST,910,3033890,WQL,71243,Climate-Auto,D,1,5,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1908 0:00,6/7/2022 12:30,6/7/1994 10:00,6/7/2022 12:30,2/1/1908 0:00,6/7/2022 0:00,1/1/1908 0:00,11/1/2007 0:00,Y,N,Y
-54.8,49.68333333,7083,TWILLINGATE (AUT),NL,NEWFOUNDLAND,CAN,494100000,-544800000,NST,92.3,8404025,WDO,71402,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,2/6/1993 0:00,6/7/2022 12:30,2/1/1994 3:30,6/7/2022 12:30,2/6/1993 0:00,6/7/2022 0:00,11/1/2004 0:00,7/1/2007 0:00,Y,N,Y
-94.06638889,58.73916667,3871,CHURCHILL A,MB,MANITOBA,CAN,584421000,-940359000,CST,29.3,5060600,YYQ,,Aviation-Staffed,A,1,1,,,1/1/1943 0:00,4/12/2012 12:00,1/1/1953 0:00,4/12/2012 12:00,1/1/1943 0:00,7/24/2008 0:00,1/1/1943 0:00,11/1/2007 0:00,N,Y,Y
-57.39444444,49.20916667,50068,DEER LAKE A,NL,NEWFOUNDLAND,CAN,491233000,-572340000,NST,21.9,8401502,YDF,71809,Aviation-Staffed,,,,NAVCAN,NAV Canada,3/20/2012 0:00,6/7/2022 12:30,3/20/2012 15:30,6/7/2022 12:30,3/20/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-54.56805556,48.93694444,50088,GANDER INTL A,NL,NEWFOUNDLAND,CAN,485613000,-543405000,NST,151.2,8401703,YQX,71803,Aviation-Staffed,,,,NAVCAN,NAV Canada,3/20/2012 0:00,6/7/2022 12:30,3/20/2012 15:30,6/7/2022 12:30,3/20/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-115.7819444,49.61222222,1174,CRANBROOK A,BC,BRITISH COLUMBIA,CAN,493644000,-1154655000,MST,940,1152102,YXC,71880,Aviation-Staffed,A,1,1,,,1/1/1968 0:00,11/15/2012 0:00,3/1/1968 9:00,11/8/2012 11:00,3/1/1968 0:00,11/15/2012 0:00,1/1/1968 0:00,11/1/2012 0:00,N,Y,Y
-97.8625,55.80333333,3905,THOMPSON A,MB,MANITOBA,CAN,554812000,-975145000,CST,224,5062922,YTH,71079,Aviation-Staffed,A,1,1,,,1/1/1967 0:00,11/6/2014 12:00,4/1/1967 0:00,11/6/2014 12:00,4/1/1967 0:00,11/5/2014 0:00,1/1/1967 0:00,11/1/2007 0:00,N,Y,Y
-107.7333333,50.26666667,3157,SWIFT CURRENT CDA,SK,SASKATCHEWAN,CAN,501600000,-1074400000,CST,825,4028060,WVC,71446,Climate-Auto,A,1,1,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1959 0:00,6/7/2022 12:30,11/29/1994 7:00,6/7/2022 12:30,1/1/1959 0:00,6/7/2022 0:00,1/1/1959 0:00,11/1/2007 0:00,Y,Y,Y
-106.55,52.15,6872,SASKATOON KERNEN FARM,SK,SASKATCHEWAN,CAN,520900000,-1063300000,CST,510,4057154,WCD,,Climate-Auto,F,1,7,,,1/1/1993 0:00,1/16/2006 10:00,3/14/1996 12:00,1/16/2006 10:00,5/1/1993 0:00,1/16/2006 0:00,1/1/1993 0:00,11/1/2005 0:00,Y,N,Y
-108.4833333,59.56666667,9831,URANIUM CITY (AUT),SK,SASKATCHEWAN,CAN,593400000,-1082900000,CST,318.2,406QLD0,WDC,71076,Climate-Auto,G,1,8,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/17/1992 0:00,6/7/2022 12:30,2/1/1994 1:00,6/7/2022 12:30,12/17/1992 0:00,6/7/2022 0:00,7/1/1998 0:00,10/1/2007 0:00,Y,N,Y
-124.7166667,70.16666667,1633,CAPE PARRY A,NT,NORTHWEST TERRITORIES,CAN,701000000,-1244300000,MST,86.6,2200675,ZCP,71948,Aviation-Auto,C,1,4,DND,Department of National Defence,1/1/1956 0:00,6/7/2022 12:30,1/1/1956 0:00,6/7/2022 12:30,5/1/1957 0:00,6/7/2022 0:00,1/1/1957 0:00,8/1/2007 0:00,Y,N,Y
-128.6508333,66.24083333,1644,FORT GOOD HOPE A,NT,NORTHWEST TERRITORIES,CAN,661427000,-1283903000,MST,81.4,2201400,YGH,,N/A,E,1,6,,,1/1/1944 0:00,3/12/2015 11:00,6/19/1965 9:00,3/12/2015 11:00,8/1/1944 0:00,2/28/2015 0:00,1/1/1944 0:00,9/1/2007 0:00,Y,N,Y
-108.2555575,52.77194556,3244,NORTH BATTLEFORD A,SK,SASKATCHEWAN,CAN,524619004,-1081520007,CST,548.3,4045600,YQW,71876,N/A,A,1,1,,,1/1/1942 0:00,9/30/2005 0:00,1/1/1953 0:00,9/1/2005 3:00,3/1/1942 0:00,9/30/2005 0:00,1/1/1942 0:00,9/1/2005 0:00,N,Y,Y
-140.1969444,69.61194444,10822,KOMAKUK BEACH,YT,YUKON TERRITORY,CAN,693643000,-1401149000,CST,13.2,2100682,WKM,71046,Aviation-Auto,,,,DND,Department of National Defence,2/1/1994 1:00,6/7/2022 12:30,2/1/1994 1:00,6/7/2022 12:30,12/30/1994 0:00,6/7/2022 0:00,,,Y,N,Y
-109.1666667,62.71666667,1652,FORT RELIANCE,NT,NORTHWEST TERRITORIES,CAN,624300000,-1091000000,MST,165.8,2201900,,,N/A,D,1,5,,,1/1/1948 0:00,12/30/1992 0:00,1/1/1953 2:00,1/31/1991 23:00,10/1/1948 0:00,12/30/1992 0:00,1/1/1948 0:00,11/1/1991 0:00,Y,N,Y
-121.2366667,61.76027778,1656,FORT SIMPSON A,NT,NORTHWEST TERRITORIES,CAN,614537000,-1211412000,MST,169.2,2202101,YFS,71946,N/A,A,1,1,,,1/1/1963 0:00,10/2/2014 11:00,11/1/1963 0:00,10/2/2014 11:00,11/1/1963 0:00,10/2/2014 0:00,1/1/1963 0:00,1/1/2010 0:00,N,Y,Y
-111.9619444,60.02027778,1660,FORT SMITH A,NT,NORTHWEST TERRITORIES,CAN,600113000,-1115743000,MST,205.1,2202200,YSM,71934,N/A,A,1,1,,,1/1/1943 0:00,11/6/2014 13:00,1/1/1953 0:00,11/6/2014 13:00,9/1/1943 0:00,11/6/2014 0:00,1/1/1943 0:00,11/1/2014 0:00,N,Y,Y
-133.4827778,68.30416667,1669,INUVIK A,NT,NORTHWEST TERRITORIES,CAN,681815000,-1332858000,MST,67.7,2202570,YEV,,Aviation-Staffed,A,1,1,,,1/1/1957 0:00,7/11/2013 11:00,11/13/1958 9:00,7/11/2013 11:00,3/1/1957 0:00,3/31/2006 0:00,1/1/1957 0:00,3/1/2006 0:00,Y,N,Y
-133.0263889,69.43333333,1700,TUKTOYAKTUK A,NT,NORTHWEST TERRITORIES,CAN,692600000,-1330135000,MST,4.3,2203912,YUB,,N/A,D,1,5,DND,Department of National Defence,1/1/1970 0:00,6/4/2015 11:00,4/15/1970 11:00,6/4/2015 11:00,4/1/1970 0:00,5/30/2015 0:00,1/1/1970 0:00,11/1/2007 0:00,Y,N,Y
-114.4402778,62.46277778,1706,YELLOWKNIFE A,NT,NORTHWEST TERRITORIES,CAN,622746000,-1142625000,MST,205.7,2204100,YZF,71936,Aviation-Staffed,A,1,1,,,1/1/1942 0:00,1/17/2013 11:00,1/1/1953 0:00,1/17/2013 11:00,7/1/1942 0:00,1/16/2013 0:00,1/1/1942 0:00,11/1/2007 0:00,N,Y,Y
-63.83166667,46.43888889,6547,SUMMERSIDE A,PE,PRINCE EDWARD ISLAND,CAN,462620000,-634954000,AST,19.5,8300700,YSU,,Aviation-Staffed,A,1,1,,,1/1/1942 0:00,6/30/2002 0:00,1/1/1953 0:00,12/3/2001 14:00,5/1/1942 0:00,6/30/2002 0:00,1/1/1942 0:00,6/1/2002 0:00,Y,N,Y
-60.21666667,55.45,6781,HOPEDALE (AUT),NL,NEWFOUNDLAND,CAN,552700000,-601300000,AST,11.9,8502400,WHO,71900,Climate-Auto,E,1,6,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1942 0:00,6/7/2022 12:30,1/1/1953 2:00,6/7/2022 12:30,1/1/1942 0:00,6/7/2022 0:00,1/1/1942 0:00,7/1/2007 0:00,Y,N,Y
-65.74833889,47.62918056,6916,BATHURST A,NB,NEW BRUNSWICK,CAN,473745050,-654454020,AST,58.8,8100503,ZBF,71574,Aviation-Staffed,F,1,7,,,1/1/1992 0:00,10/10/2013 14:00,2/1/1994 6:00,10/10/2013 14:00,7/1/1992 0:00,10/9/2013 0:00,1/1/1992 0:00,10/1/2013 0:00,Y,N,Y
-108.4666667,55.85,3356,BUFFALO NARROWS,SK,SASKATCHEWAN,CAN,555100000,-1082800000,CST,422.5,4060981,,,N/A,F,1,7,,,1/1/1968 0:00,12/1/1979 0:00,7/1/1968 0:00,10/31/1979 18:00,7/1/1968 0:00,10/31/1979 0:00,1/1/1968 0:00,12/1/1979 0:00,Y,N,Y
-105.2702861,55.14639444,29371,LA RONGE RCS,SK,SASKATCHEWAN,CAN,550847020,-1051613030,CST,378.6,4064149,XOX,71586,Climate-Auto,G,1,8,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,10/1/1999 0:00,6/7/2022 12:30,10/28/1999 7:00,6/7/2022 12:30,10/1/1999 0:00,6/7/2022 0:00,10/1/1999 0:00,11/1/2007 0:00,Y,N,Y
-113.5833333,53.31666667,1865,EDMONTON INT'L A,AB,ALBERTA,CAN,531900000,-1133500000,MST,723.3,3012205,YEG,71123,Aviation-Staffed,A,1,1,,,1/1/1959 0:00,4/12/2012 11:00,1/1/1961 0:00,4/12/2012 11:00,5/1/1959 0:00,4/11/2012 0:00,1/1/1959 0:00,4/1/2012 0:00,N,Y,Y
-61.98833333,46.46,7177,EAST POINT (AUT),PE,PRINCE EDWARD ISLAND,CAN,462736000,-615918000,AST,7.7,8300418,WEP,71412,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/8/1992 0:00,6/7/2022 12:30,2/1/1994 3:00,6/7/2022 12:30,12/8/1992 0:00,6/7/2022 0:00,1/1/2004 0:00,7/1/2007 0:00,Y,N,Y
-62.28333333,82.51666667,7559,ALERT A,NU,NUNAVUT,CAN,823100000,-621700000,AST,30.5,2400302,YLT,,Aviation-Auto,,,,DND,Department of National Defence,4/1/1988 5:00,6/7/2022 12:30,4/1/1988 5:00,6/7/2022 12:30,,,,,N,N,Y
-63.52333333,44.62777778,10945,SHEARWATER JETTY,NS,NOVA SCOTIA,CAN,443740000,-633124000,AST,5.5,8205093,WZU,71330,Climate-Auto,,,,DND,Department of National Defence,2/1/1994 3:00,6/7/2022 12:30,2/1/1994 3:00,6/7/2022 12:30,5/14/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-97.05,50.63333333,45007,GIMLI CLIMATE,MB,MANITOBA,CAN,503800000,-970300000,CST,230.1,5031042,PGH,71748,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,9/19/2006 0:00,6/7/2022 12:30,9/22/2006 7:00,6/7/2022 12:30,9/19/2006 0:00,6/7/2022 0:00,5/1/2007 0:00,11/1/2007 0:00,Y,N,Y
-113.4666667,53.66666667,1868,EDMONTON NAMAO A,AB,ALBERTA,CAN,534000000,-1132800000,MST,687.9,3012210,YED,71121,N/A,C,1,4,DND,Department of National Defence,1/1/1955 0:00,6/7/2022 12:30,11/1/1955 0:00,6/7/2022 12:30,11/1/1955 0:00,1/31/2009 0:00,1/1/1955 0:00,5/1/1996 0:00,Y,N,Y
-64.48333333,45.06666667,27141,KENTVILLE CDA CS,NS,NOVA SCOTIA,CAN,450400000,-642900000,AST,48.7,8202810,XKT,71671,Climate-Auto,G,1,8,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,7/1/1996 0:00,6/7/2022 12:30,1/12/1999 12:00,6/7/2022 12:30,7/1/1996 0:00,6/7/2022 0:00,7/1/1996 0:00,7/1/2007 0:00,Y,N,Y
-61.81083361,50.19000111,30168,NATASHQUAN AIRPORT,QC,QUEBEC,CAN,501124004,-614839001,AST,11.7,7045401,MNT,71813,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,7/2/2008 20:00,6/7/2022 12:30,7/2/2008 20:00,6/7/2022 12:30,7/3/2008 0:00,6/7/2022 0:00,,,Y,N,Y
-63.16973611,46.34361667,30308,HARRINGTON CDA CS,PE,PRINCE EDWARD ISLAND,CAN,462037020,-631011050,AST,53,830P001,AHR,71350,Climate-Auto,G,1,9,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,7/1/2000 0:00,6/7/2022 12:30,3/25/2004 13:00,6/7/2022 12:30,7/1/2000 0:00,6/7/2022 0:00,7/1/2000 0:00,7/1/2007 0:00,Y,N,Y
-101.0761111,56.86388889,48588,LYNN LAKE,MB,MANITOBA,CAN,565150000,-1010434000,CST,356.6,5061645,YYL,71078,Aviation-Auto,,,,NAVCAN,NAV Canada,4/6/2010 8:00,6/7/2022 12:30,4/6/2010 8:00,6/7/2022 12:30,4/8/2010 0:00,6/7/2022 0:00,,,Y,N,Y
-97.84416667,53.95833333,48951,NORWAY HOUSE,MB,MANITOBA,CAN,535730000,-975039000,CST,223.7,5062040,YNE,71410,Aviation-Auto,,,,NAVCAN,NAV Canada,9/20/2010 11:00,6/7/2022 12:30,9/20/2010 11:00,6/7/2022 12:30,9/23/2010 0:00,6/7/2022 0:00,,,Y,N,Y
-99.95,49.9,49909,BRANDON RCS,MB,MANITOBA,CAN,495400000,-995700000,CST,409.4,5010490,PBO,71136,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/9/2012 0:00,6/7/2022 12:30,1/9/2012 7:00,6/7/2022 12:30,1/9/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-109.1805556,51.51527778,51739,KINDERSLEY A,SK,SASKATCHEWAN,CAN,513055000,-1091050000,CST,693.7,4043901,YKY,71129,Aviation-Staffed,,,,NAVCAN,NAV Canada,11/12/2013 10:00,6/7/2022 12:30,11/12/2013 10:00,6/7/2022 12:30,11/14/2013 0:00,6/7/2022 0:00,,,Y,N,Y
-62.33333333,82.5,42463,ALERT CLIMATE,NU,NUNAVUT,CAN,823000000,-622000000,AST,65.4,2400305,ZLT,71355,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,6/21/2004 0:00,6/7/2022 12:30,6/21/2004 11:00,6/7/2022 12:30,6/21/2004 0:00,6/7/2022 0:00,3/1/2005 0:00,9/1/2007 0:00,Y,N,Y
-63.60888889,44.65694444,43403,HALIFAX WINDSOR PARK,NS,NOVA SCOTIA,CAN,443925000,-633632000,AST,51,8202255,AHW,71327,Climate-Auto,,,,DND,Department of National Defence,9/24/2004 18:00,6/7/2022 12:30,9/24/2004 18:00,6/7/2022 12:30,5/14/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-101.0911111,53.97138889,52438,THE PAS A,MB,MANITOBA,CAN,535817000,-1010528000,CST,270.6,5052881,YQD,,Aviation-Staffed,,,,NAVCAN,NAV Canada,11/4/2014 9:00,10/29/2018 0:00,11/4/2014 9:00,5/16/2018 12:00,11/6/2014 0:00,10/29/2018 0:00,,,Y,N,Y
-101.6819444,54.67805556,52578,FLIN FLON A,MB,MANITOBA,CAN,544041000,-1014055000,CST,304.2,5050961,YFO,,Aviation-Staffed,,,,NAVCAN,NAV Canada,9/4/2014 13:00,6/7/2022 12:30,9/4/2014 13:00,6/7/2022 12:30,,,,,N,N,Y
-94.96944444,74.71694444,53060,RESOLUTE BAY A,NU,NUNAVUT,CAN,744301000,-945810000,CST,67.7,2403498,YRB,71924,Aviation-Staffed,,,,NAVCAN,NAV Canada,11/4/2014 9:00,6/7/2022 12:30,11/4/2014 9:00,6/7/2022 12:30,11/6/2014 0:00,6/7/2022 0:00,,,Y,N,Y
-97.01805556,52.35888889,53321,BERENS RIVER A,MB,MANITOBA,CAN,522132000,-970105000,CST,222.2,5030201,YBV,,Aviation-Staffed,,,,NAVCAN,NAV Canada,1/15/2015 13:00,6/7/2022 12:30,1/15/2015 13:00,6/7/2022 12:30,,,,,N,N,Y
-66.08805833,43.83083611,50408,YARMOUTH RCS,NS,NOVA SCOTIA,CAN,434951010,-660517010,AST,36,8206491,EQI,71884,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,7/24/2012 0:00,6/7/2022 12:30,7/24/2012 13:00,6/7/2022 12:30,7/24/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-65.73888889,47.62972222,51418,BATHURST A,NB,NEW BRUNSWICK,CAN,473747000,-654420000,AST,58.8,8100505,ZBF,,Aviation-Staffed,,,,NAVCAN,NAV Canada,8/7/2013 0:00,10/29/2018 0:00,9/10/2013 12:00,8/14/2018 14:00,8/7/2013 0:00,10/29/2018 0:00,,,Y,N,Y
-59.18777778,55.07722222,53506,MAKKOVIK A,NL,NEWFOUNDLAND,CAN,550438000,-591116000,AST,70.4,8502580,YFT,,Aviation-Auto,,,,NAVCAN,NAV Canada,3/12/2015 15:00,6/7/2022 12:30,3/12/2015 15:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-109.0666667,68.75,1785,BYRON BAY A,NU,NUNAVUT,CAN,684500000,-1090400000,CST,92.1,2400595,YUK,71929,N/A,E,1,6,,,8/4/1955 23:00,5/19/1994 14:00,8/4/1955 23:00,5/19/1994 14:00,6/1/1957 0:00,6/30/1993 0:00,1/1/1957 0:00,12/1/1993 0:00,Y,N,Y
-102.5333333,50.25,2856,BROADVIEW A,SK,SASKATCHEWAN,CAN,501500000,-1023200000,CST,619.7,4010880,,,N/A,,1,9,,,1/1/1938 0:00,12/1/1965 0:00,1/1/1953 0:00,1/31/1965 23:00,7/1/1938 0:00,1/31/1965 0:00,1/1/1938 0:00,12/1/1965 0:00,Y,N,Y
-52.74277778,47.62222222,6720,ST JOHN'S A,NL,NEWFOUNDLAND,CAN,473720000,-524434000,NST,140.5,8403506,YYT,71801,Aviation-Staffed,A,1,1,,,1/1/1942 0:00,3/20/2012 8:30,1/1/1953 0:00,3/20/2012 8:30,1/1/1942 0:00,3/19/2012 0:00,1/1/1942 0:00,3/1/2012 0:00,N,Y,Y
-55.38333333,46.91666667,6723,ST LAWRENCE,NL,NEWFOUNDLAND,CAN,465500000,-552300000,NST,48.5,8403615,,,N/A,C,1,4,,,1/1/1966 0:00,3/31/1997 0:00,2/5/1966 8:30,3/1/1996 2:30,2/1/1966 0:00,3/31/1997 0:00,1/1/1966 0:00,3/1/1997 0:00,Y,N,Y
-111.8488972,50.55529722,2180,BROOKS,AB,ALBERTA,CAN,503319070,-1115056030,MST,747,3030QLP,WBO,71457,Climate-Auto,F,1,7,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1988 0:00,6/7/2022 12:30,2/1/1994 0:00,6/7/2022 12:30,12/1/1988 0:00,6/7/2022 0:00,1/1/1988 0:00,10/1/2007 0:00,Y,N,Y
-114.0202778,51.11388889,2205,CALGARY INT'L A,AB,ALBERTA,CAN,510650000,-1140113000,MST,1084.1,3031093,YYC,71877,Aviation-Staffed,A,1,1,,,1881-01-01 00:00:00,7/12/2012 11:00,1/1/1953 0:00,7/12/2012 11:00,1881-10-01 00:00:00,7/11/2012 0:00,1881-01-01 00:00:00,7/1/2012 0:00,N,Y,Y
-124.8333333,49.25,264,PORT ALBERNI A,BC,BRITISH COLUMBIA,CAN,491500000,-1245000000,PST,2.4,1036206,,,N/A,C,1,4,,,1/1/1969 0:00,10/31/1996 0:00,11/1/1969 7:00,3/31/1995 7:00,11/1/1969 0:00,10/31/1996 0:00,1/1/1969 0:00,10/1/1996 0:00,Y,N,Y
-118.1833333,50.96666667,49492,REVELSTOKE A,BC,BRITISH COLUMBIA,CAN,505800000,-1181100000,PST,444.7,1176745,YRV,71685,Aviation-Auto,,,,NAVCAN,NAV Canada,10/17/2011 7:00,6/7/2022 12:30,10/17/2011 7:00,6/7/2022 12:30,10/20/2011 0:00,6/7/2022 0:00,,,Y,N,Y
-122.36,49.02527778,50308,ABBOTSFORD A,BC,BRITISH COLUMBIA,CAN,490131000,-1222136000,PST,59.1,1100031,YXX,71108,Aviation-Staffed,,,,NAVCAN,NAV Canada,10/7/2011 17:00,6/7/2022 12:30,10/7/2011 17:00,6/7/2022 12:30,6/21/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-124.5002778,49.83416667,51438,POWELL RIVER A,BC,BRITISH COLUMBIA,CAN,495003000,-1243001000,PST,129.5,1046395,YPW,,Aviation-Staffed,,,,NAVCAN,NAV Canada,12/9/2013 7:00,6/7/2022 12:30,12/9/2013 7:00,6/7/2022 12:30,,,,,N,N,Y
-112.8,49.63333333,31447,LETHBRIDGE AWOS A,AB,ALBERTA,CAN,493800000,-1124800000,MST,929,3033884,YQL,,Aviation-Auto,,,,,,1/1/2006 0:00,6/11/2012 5:00,3/27/2006 23:00,6/11/2012 5:00,1/1/2006 0:00,1/13/2011 0:00,,,Y,N,Y
-133.3733333,62.20694444,53025,FARO A,YT,YUKON TERRITORY,CAN,621225000,-1332224000,PST,716.3,2100527,ZFA,,Aviation-Auto,,,,NAVCAN,NAV Canada,10/23/2014 11:00,6/7/2022 12:30,10/23/2014 11:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-122.36,49.02527778,54238,ABBOTSFORD A,BC,BRITISH COLUMBIA,CAN,490131000,-1222136000,PST,59.1,1100032,YXX,,Aviation-Auto,,,,NAVCAN,NAV Canada,1/13/2016 6:00,6/7/2022 12:30,1/13/2016 6:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-116.9843333,51.30022222,54318,GOLDEN AIRPORT,BC,BRITISH COLUMBIA,CAN,511800800,-1165903600,PST,785,1173220,VGE,71905,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,11/26/2015 0:00,6/7/2022 12:30,11/26/2015 13:00,6/7/2022 12:30,11/26/2015 0:00,6/7/2022 0:00,,,Y,N,Y
-132.1174722,54.02261111,360,MASSET AIRPORT,BC,BRITISH COLUMBIA,CAN,540121400,-1320702900,PST,5.8,1054920,ZMT,,Aviation-Staffed,G,1,8,,,1897-01-01 00:00:00,8/7/2014 10:00,10/27/2005 6:00,8/7/2014 10:00,1897-06-01 00:00:00,6/30/2008 0:00,1897-01-01 00:00:00,2/1/2007 0:00,Y,N,Y
-130.6376944,53.49275,384,BONILLA ISLAND,BC,BRITISH COLUMBIA,CAN,532933900,-1303815700,PST,16.2,1060902,WVB,,Climate-Staffed,A,1,1,CCG,Canadian Coast Guard,1/1/1960 0:00,6/6/2022 0:00,2/1/1994 7:00,12/13/2001 10:00,4/1/1960 0:00,6/6/2022 0:00,1/1/1960 0:00,2/1/2007 0:00,Y,Y,Y
-113.2833333,51.03333333,42725,STRATHMORE AGDM,AB,ALBERTA,CAN,510200000,-1131700000,MST,967,3036205,PST,71526,Climate-Auto,,,,GOVAB,Government of Alberta,6/1/2004 0:00,6/7/2022 12:30,6/18/2004 2:00,6/7/2022 12:30,6/1/2004 0:00,6/7/2022 0:00,6/1/2004 0:00,10/1/2007 0:00,Y,N,Y
-120.1819444,55.74166667,44789,DAWSON CREEK LWIS,BC,BRITISH COLUMBIA,CAN,554430000,-1201055000,MST,654.7,1182287,VDQ,,Aviation-Auto,,,,,,6/1/2006 0:00,8/27/2010 2:00,6/8/2006 0:00,8/27/2010 2:00,6/1/2006 0:00,9/2/2009 0:00,,,Y,N,Y
-119.2895278,52.12902778,1237,BLUE RIVER A,BC,BRITISH COLUMBIA,CAN,520744500,-1191722300,PST,690.4,1160899,YCP,,Aviation-Staffed,A,1,1,CCN,Co-operative Climate Network,1/1/1969 0:00,6/6/2022 0:00,12/1/1969 1:00,1/15/2015 10:00,12/1/1969 0:00,6/6/2022 0:00,1/1/1969 0:00,2/1/2007 0:00,Y,Y,Y
-121.5047222,51.14472222,1255,CLINTON (AUT),BC,BRITISH COLUMBIA,CAN,510841000,-1213017000,PST,1056.7,1161661,ZCL,,Aviation-Auto,G,1,9,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1972 0:00,7/24/2018 7:00,2/1/1994 0:00,7/24/2018 7:00,1/1/1973 0:00,4/6/2015 0:00,1/1/1972 0:00,2/1/2007 0:00,Y,N,Y
